filename,width,height,class,xmin,ymin,xmax,ymax
Sc_0p2_18_15.jpg,1280,800,text,343,356,614,489
Sc_0p2_18_15.jpg,1280,800,text,444,487,591,568
Sc_0p2_18_15.jpg,1280,800,text,682,489,932,570
Sc_0p2_18_15.jpg,1280,800,text,1051,529,1142,603
Sc_0p2_18_15.jpg,1280,800,text,1140,524,1220,597
Sc_0p2_18_15.jpg,1280,800,text,1218,518,1258,582
Ro_270_n_HSV_DSC02633.JPG,640,480,text,275,9,392,198
Ro_270_n_HSV_DSC02633.JPG,640,480,text,274,228,383,459
Ro_180_n_HSV_08_06.jpg,1278,880,text,400,497,523,544
Ro_180_n_HSV_08_06.jpg,1278,880,text,251,496,395,546
Ro_180_n_HSV_08_06.jpg,1278,880,text,529,493,662,543
Ro_180_n_HSV_08_06.jpg,1278,880,text,1083,490,1246,542
DSC04200.JPG,640,480,text,114,266,523,385
DSC04200.JPG,640,480,text,327,310,523,385
Sc_0p2_06_08.jpg,1680,1050,text,907,492,1112,568
Sc_0p2_06_08.jpg,1680,1050,text,709,499,844,564
Sc_0p2_06_08.jpg,1680,1050,text,1112,504,1251,564
Sc_0p2_06_08.jpg,1680,1050,text,1200,661,1304,703
HF_DSC03084.JPG,640,480,text,272,155,374,241
HF_DSC03084.JPG,640,480,text,65,352,581,431
Sh_0p5_15_19.jpg,1792,1024,text,729,426,975,530
Sh_0p5_15_19.jpg,1792,1024,text,941,600,997,626
Sh_0p5_15_19.jpg,1792,1024,text,819,505,951,558
07_19.jpg,1280,1024,text,593,493,679,527
07_19.jpg,1280,1024,text,536,447,740,500
Ro_180_n_HSV_080118-0011.jpg,1600,1200,text,965,186,1225,262
Ro_180_n_HSV_080118-0011.jpg,1600,1200,text,746,189,940,263
Ro_180_n_HSV_080118-0011.jpg,1600,1200,text,291,193,721,279
Ro_180_n_HSV_080118-0011.jpg,1600,1200,text,689,669,854,742
Ro_180_n_HSV_080118-0011.jpg,1600,1200,text,686,600,969,673
Ro_180_n_HSV_080118-0011.jpg,1600,1200,text,685,536,889,604
HF_DSC03083.JPG,640,480,text,276,223,350,292
HF_DSC03083.JPG,640,480,text,162,386,473,455
Tr_0p2_DSC03896.JPG,640,480,text,273,323,640,480
Tr_0p2_DSC03896.JPG,640,480,text,519,436,640,480
HF_DSC03229.JPG,640,480,text,3,140,434,238
07_12.jpg,1280,1024,text,156,214,626,357
07_12.jpg,1280,1024,text,634,253,911,358
Ro_270_n_HSV_05_00.jpg,1278,872,text,794,416,869,506
Ro_270_n_HSV_05_00.jpg,1278,872,text,797,350,855,418
Ro_270_n_HSV_05_00.jpg,1278,872,text,888,804,981,872
Ro_270_n_HSV_05_00.jpg,1278,872,text,1037,344,1112,438
Ro_180_n_HSV_14_05.jpg,1280,884,text,454,465,610,537
Tr_0p2_DSC02475.JPG,640,480,text,239,149,640,343
Sh_0p5_P090903001.jpg,880,480,text,72,100,738,278
DSC04431.JPG,640,480,text,62,93,565,263
DSC04431.JPG,640,480,text,76,250,572,397
Sh_0p5_03_07.jpg,2363,898,text,694,332,1126,399
Sh_0p5_03_07.jpg,2363,898,text,294,323,697,414
Ro_270_n_HSV_IMG_2618.JPG,640,279,text,19,6,283,269
Ro_270_n_HSV_P090902018.jpg,640,480,text,457,112,581,369
Ro_270_n_HSV_P090902018.jpg,640,480,text,301,9,424,469
Ro_270_n_HSV_P090902018.jpg,640,480,text,19,473,23,480
Ro_270_n_HSV_P090902018.jpg,640,480,text,129,78,254,366
Ro_90_n_HSV_18_18.jpg,1280,800,text,518,397,558,476
Ro_90_n_HSV_18_18.jpg,1280,800,text,545,447,590,494
Ro_90_n_HSV_18_18.jpg,1280,800,text,553,383,588,447
Ro_270_n_HSV_11_19.jpg,1280,800,text,588,345,711,495
Ro_90_n_HSV_DSC02857.JPG,640,480,text,263,12,380,416
Ro_270_n_HSV_06_10.jpg,1680,1050,text,1043,171,1340,401
Ro_270_n_HSV_06_10.jpg,1680,1050,text,1043,518,1358,816
HF_02_05.jpg,1280,1024,text,398,393,600,456
HF_02_05.jpg,1280,1024,text,608,392,769,453
HF_02_05.jpg,1280,1024,text,643,447,753,483
HF_02_05.jpg,1280,1024,text,496,450,639,487
HF_02_05.jpg,1280,1024,text,424,451,484,483
HF_07_01.jpg,1280,1024,text,391,419,541,469
HF_07_01.jpg,1280,1024,text,1016,431,1091,481
HF_07_01.jpg,1280,1024,text,539,422,744,477
Sh_0p5_DSC02633.JPG,880,480,text,105,186,400,273
Sh_0p5_DSC02633.JPG,880,480,text,400,192,749,274
Sc_0p2_17_04.jpg,1280,880,text,871,430,1054,483
Sc_0p2_09_12.jpg,1280,800,text,608,435,858,522
Sc_0p2_09_12.jpg,1280,800,text,313,445,589,501
Ro_90_n_HSV_2007-12-08-day-117.jpg,1600,1200,text,673,372,961,858
Sc_0p2_04_03.jpg,1280,1024,text,637,577,970,666
Sc_0p2_04_03.jpg,1280,1024,text,663,530,936,586
Sh_0p5_12_05.jpg,1408,768,text,473,208,1104,314
Ro_90_n_HSV_19_07.jpg,1280,1024,text,548,481,593,540
Ro_90_n_HSV_19_07.jpg,1280,1024,text,542,869,579,958
Tr_0p2_080.jpg,350,253,text,142,127,333,205
Tr_0p2_04_14.jpg,1280,1024,text,770,610,1280,737
Sh_0p5_DSC02858.JPG,880,480,text,151,297,810,400
HF_DSC03112.JPG,640,480,text,167,201,467,315
HF_DSC03112.JPG,640,480,text,235,253,398,315
Tr_0p2_DSC03291.JPG,640,480,text,250,252,640,423
Ro_90_n_HSV_P090911071.jpg,640,480,text,157,117,286,430
Ro_180_n_HSV_DSC04255.JPG,640,480,text,121,100,496,200
Tr_0p2_DSC03345.JPG,640,480,text,200,183,640,258
Ro_90_n_HSV_DSC03786.JPG,640,480,text,22,24,592,427
Ro_90_n_HSV_DSC03786.JPG,640,480,text,22,24,211,412
Ro_90_n_HSV_DSC03786.JPG,640,480,text,217,24,421,413
Ro_90_n_HSV_16_12.jpg,1280,800,text,531,326,611,433
Ro_90_n_HSV_16_12.jpg,1280,800,text,527,440,615,537
Ro_180_n_HSV_16_00.jpg,1280,800,text,342,281,731,354
Ro_180_n_HSV_16_00.jpg,1280,800,text,419,512,794,587
Ro_180_n_HSV_16_00.jpg,1280,800,text,272,348,955,537
Ro_180_n_HSV_16_00.jpg,1280,800,text,747,315,877,356
Ro_90_n_HSV_12_11.jpg,1024,768,text,555,399,644,537
Ro_90_n_HSV_12_11.jpg,1024,768,text,582,279,656,390
Ro_90_n_HSV_12_11.jpg,1024,768,text,598,210,666,267
Sh_0p5_15_18.jpg,1792,1024,text,643,447,814,495
Sh_0p5_15_18.jpg,1792,1024,text,798,443,892,483
Ro_90_n_HSV_04_04.jpg,1280,1024,text,617,479,686,619
Ro_90_n_HSV_04_04.jpg,1280,1024,text,614,384,677,480
Ro_90_n_HSV_04_04.jpg,1280,1024,text,777,141,811,198
Tr_0p2_09_11.jpg,1280,800,text,1220,545,1280,573
Tr_0p2_09_11.jpg,1280,800,text,862,540,926,562
Tr_0p2_00_08.jpg,1024,768,text,633,418,795,467
Tr_0p2_00_08.jpg,1024,768,text,802,427,920,467
Tr_0p2_00_08.jpg,1024,768,text,626,491,809,542
Tr_0p2_00_08.jpg,1024,768,text,816,492,923,545
Sh_0p5_DSC03441.JPG,880,480,text,395,377,648,449
Ro_180_n_HSV_02_07.jpg,1366,768,text,727,382,774,405
Ro_180_n_HSV_02_07.jpg,1366,768,text,719,401,832,448
Ro_180_n_HSV_02_07.jpg,1366,768,text,770,378,791,402
Ro_270_n_HSV_16_14.jpg,1280,800,text,641,512,726,557
Ro_270_n_HSV_16_14.jpg,1280,800,text,633,411,721,510
Ro_270_n_HSV_16_14.jpg,1280,800,text,638,236,726,406
Ro_270_n_HSV_07_00.jpg,1280,1024,text,756,402,819,600
Ro_270_n_HSV_07_00.jpg,1280,1024,text,814,387,877,542
Ro_270_n_HSV_07_00.jpg,1280,1024,text,818,540,881,620
Sc_0p2_080119-0004.jpg,1600,1200,text,308,544,1546,915
Tr_0p2_C71_fabdent.jpg,640,480,text,160,319,640,411
Ro_180_n_HSV_16_10.jpg,1280,800,text,483,332,702,447
Ro_180_n_HSV_16_10.jpg,1280,800,text,466,248,719,298
Ro_180_n_HSV_16_10.jpg,1280,800,text,491,437,696,545
Ro_180_n_HSV_16_10.jpg,1280,800,text,475,211,711,256
Sh_0p5_DSC03161.JPG,880,480,text,102,202,709,281
2007-12-08-day-099.jpg,1600,1200,text,416,434,1489,676
t.jpg,320,240,text,54,65,189,107
t.jpg,320,240,text,198,58,286,100
Ro_270_n_HSV_2007-12-09-day-exterior-056.jpg,1600,1200,text,1225,552,1368,608
Ro_270_n_HSV_2007-12-09-day-exterior-056.jpg,1600,1200,text,764,354,928,782
Ro_270_n_HSV_113.jpg,640,480,text,294,162,417,368
Ro_270_n_HSV_113.jpg,640,480,text,238,216,282,273
Ro_270_n_HSV_113.jpg,640,480,text,195,364,237,397
Sc_0p2_u.jpg,320,240,text,38,76,294,184
Ro_270_n_HSV_17_01.jpg,1024,768,text,290,337,397,450
Ro_270_n_HSV_17_01.jpg,1024,768,text,241,337,300,445
08_16.jpg,1280,882,text,823,371,968,412
Sc_0p2_080116-0060.jpg,1600,1200,text,10,554,454,765
Sc_0p2_080116-0060.jpg,1600,1200,text,492,510,921,720
Sc_0p2_080116-0060.jpg,1600,1200,text,931,441,1601,678
Sh_0p5_DSC02394.JPG,880,480,text,131,251,734,334
18_17.jpg,1280,800,text,534,391,728,421
18_17.jpg,1280,800,text,432,300,833,388
Sh_0p5_13_12.jpg,1408,768,text,400,361,642,423
Ro_270_n_HSV_18_02.jpg,1280,800,text,726,285,828,370
Ro_270_n_HSV_18_02.jpg,1280,800,text,711,370,809,458
Ro_270_n_HSV_18_02.jpg,1280,800,text,412,209,467,242
Ro_90_n_HSV_DSC02980.JPG,640,480,text,86,43,356,331
Ro_90_n_HSV_DSC02980.JPG,640,480,text,209,43,356,268
Ro_270_n_HSV_DSC03345.JPG,640,480,text,423,54,524,450
Tr_0p2_DSC03208.JPG,640,480,text,259,258,640,364
Tr_0p2_DSC03208.JPG,640,480,text,271,258,506,295
Ro_270_n_HSV_DSC03532.JPG,640,480,text,3,14,146,473
Ro_270_n_HSV_DSC03532.JPG,640,480,text,82,14,146,473
Sc_0p2_15_04.jpg,1280,1024,text,826,596,902,645
Sc_0p2_15_04.jpg,1280,1024,text,854,1006,910,1024
Sc_0p2_15_04.jpg,1280,1024,text,444,986,520,1024
Sc_0p2_15_04.jpg,1280,1024,text,627,600,787,652
Sc_0p2_15_04.jpg,1280,1024,text,313,990,412,1024
Sc_0p2_15_04.jpg,1280,1024,text,753,556,901,600
Sc_0p2_15_04.jpg,1280,1024,text,224,997,316,1024
Ro_90_n_HSV_19_13.jpg,1280,1024,text,614,447,694,632
Ro_90_n_HSV_19_13.jpg,1280,1024,text,632,345,694,445
Ro_90_n_HSV_19_13.jpg,1280,1024,text,604,820,681,948
Tr_0p2_DSC02619.JPG,640,480,text,165,304,640,387
Sc_0p2_DSC02613.JPG,640,480,text,60,196,641,328
Ro_180_n_HSV_13_16.jpg,1024,768,text,384,445,466,489
Ro_180_n_HSV_13_16.jpg,1024,768,text,475,453,668,491
Ro_90_n_HSV_P1010028.JPG,640,480,text,215,52,321,422
Tr_0p2_DSC03943.JPG,640,480,text,281,304,635,445
Tr_0p2_DSC03943.JPG,640,480,text,347,406,542,445
DSC03167.JPG,640,480,text,207,294,396,355
HF_18_16.jpg,1280,800,text,238,346,655,426
HF_18_16.jpg,1280,800,text,658,335,976,424
Ro_270_n_HSV_DSC02862.JPG,640,480,text,210,24,353,369
HF_DSC03136.JPG,640,480,text,97,245,524,327
Sc_0p2_15_05.jpg,1024,768,text,402,393,867,502
Sc_0p2_15_05.jpg,1024,768,text,154,387,397,510
Sc_0p2_15_05.jpg,1024,768,text,878,391,1025,488
Sc_0p2_15_05.jpg,1024,768,text,24,390,146,486
DSC02491.JPG,640,480,text,81,307,596,403
DSC02491.JPG,640,480,text,81,212,336,308
DSC02491.JPG,640,480,text,76,120,429,214
DSC02491.JPG,640,480,text,80,39,501,147
HF_032.jpg,422,245,text,69,30,308,164
Sc_0p2_DSC02897.JPG,640,480,text,104,331,641,444
Sc_0p2_DSC02897.JPG,640,480,text,3,294,79,316
15_11.jpg,1280,1024,text,750,481,928,530
15_11.jpg,1280,1024,text,468,489,711,532
Ro_90_n_HSV_DSC03085.JPG,640,480,text,218,210,322,270
Ro_90_n_HSV_DSC03085.JPG,640,480,text,487,78,604,396
HF_068.jpg,742,519,text,238,260,646,414
HF_P090903076.jpg,640,480,text,111,174,573,285
HF_P090903076.jpg,640,480,text,98,278,587,390
HF_P090903076.jpg,640,480,text,159,384,530,445
Ro_180_n_HSV_17_10.jpg,1024,768,text,372,309,549,364
Ro_180_n_HSV_17_10.jpg,1024,768,text,495,458,601,567
Ro_180_n_HSV_17_10.jpg,1024,768,text,555,291,689,342
Tr_0p2_080116-0059.jpg,1600,1200,text,459,252,1192,479
Tr_0p2_080116-0059.jpg,1600,1200,text,1249,297,1600,528
Tr_0p2_080116-0059.jpg,1600,1200,text,765,534,1185,732
Tr_0p2_080116-0059.jpg,1600,1200,text,1212,563,1541,742
Tr_0p2_080116-0059.jpg,1600,1200,text,767,736,1555,973
Tr_0p2_080116-0059.jpg,1600,1200,text,771,1010,900,1101
Tr_0p2_080116-0059.jpg,1600,1200,text,941,1012,1081,1105
Tr_0p2_080116-0059.jpg,1600,1200,text,1100,1010,1224,1101
Tr_0p2_080116-0059.jpg,1600,1200,text,1257,1005,1359,1097
Tr_0p2_080116-0059.jpg,1600,1200,text,1402,1009,1516,1099
DSC04120.JPG,640,480,text,36,138,565,208
Ro_90_n_HSV_DSC03650.JPG,640,480,text,282,106,354,426
Ro_90_n_HSV_DSC03650.JPG,640,480,text,390,160,463,369
Ro_270_n_HSV_08_04.jpg,1280,902,text,691,240,791,361
Ro_270_n_HSV_08_04.jpg,1280,902,text,972,322,1055,447
Ro_270_n_HSV_08_04.jpg,1280,902,text,683,360,786,524
Ro_270_n_HSV_DSC02949.JPG,640,480,text,303,141,562,314
Ro_270_n_HSV_056.JPG,640,480,text,281,61,323,251
Ro_270_n_HSV_056.JPG,640,480,text,267,347,311,450
Ro_270_n_HSV_056.JPG,640,480,text,317,60,428,408
Ro_180_n_HSV_P1010035.JPG,640,480,text,76,195,559,326
Ro_180_n_HSV_P1010060.JPG,640,480,text,81,241,533,353
Sc_0p2_P090903003.jpg,640,480,text,85,288,553,433
Sh_0p5_DSC02355.JPG,880,480,text,144,211,804,397
Ro_180_n_HSV_11_12.jpg,1280,800,text,476,383,576,429
Ro_180_n_HSV_11_12.jpg,1280,800,text,599,384,733,423
Ro_180_n_HSV_11_12.jpg,1280,800,text,1181,408,1261,462
Ro_180_n_HSV_11_12.jpg,1280,800,text,1001,288,1054,333
Ro_180_n_HSV_11_12.jpg,1280,800,text,1053,286,1105,335
Ro_270_n_HSV_DSC03191.JPG,640,480,text,238,63,462,397
Ro_270_n_HSV_DSC03191.JPG,640,480,text,238,63,350,309
08_05.jpg,1280,880,text,728,369,911,427
08_05.jpg,1280,880,text,578,386,720,425
08_05.jpg,1280,880,text,450,386,572,436
Ro_270_n_HSV_DSC04430.JPG,640,480,text,102,26,464,413
Ro_270_n_HSV_DSC04430.JPG,640,480,text,274,45,464,402
DSC03053.JPG,640,480,text,31,126,541,183
Ro_90_n_HSV_05_16.jpg,1280,878,text,650,151,731,298
Sh_0p5_DSC02570.JPG,880,480,text,191,203,703,351
DSC03941.JPG,640,480,text,178,220,434,308
HF_16_00.jpg,1280,800,text,342,446,731,519
HF_16_00.jpg,1280,800,text,419,213,794,288
HF_16_00.jpg,1280,800,text,272,263,955,452
HF_16_00.jpg,1280,800,text,747,444,877,485
Ro_270_n_HSV_DSC04023.JPG,640,480,text,150,25,405,462
Ro_270_n_HSV_DSC04023.JPG,640,480,text,150,25,238,434
Sh_0p5_DSC03075.JPG,880,480,text,248,340,734,412
Sc_0p2_06_17.jpg,1111,701,text,603,289,784,355
Sc_0p2_06_17.jpg,1111,701,text,514,308,601,366
Sc_0p2_06_17.jpg,1111,701,text,370,314,492,369
Ro_90_n_HSV_DSC04410.JPG,640,480,text,170,91,309,320
Ro_90_n_HSV_01_06.jpg,1280,800,text,500,258,855,525
Ro_90_n_HSV_17_12.jpg,1272,880,text,559,195,666,341
Ro_90_n_HSV_17_12.jpg,1272,880,text,547,350,666,511
Ro_180_n_HSV_004.jpg,413,269,text,204,188,365,235
Sc_0p2_113.jpg,640,480,text,259,200,589,310
Sc_0p2_113.jpg,640,480,text,345,321,438,361
Sc_0p2_113.jpg,640,480,text,583,362,636,399
Ro_90_n_HSV_10_18.jpg,1024,768,text,529,347,685,564
Ro_90_n_HSV_10_18.jpg,1024,768,text,536,178,653,366
Sh_0p5_07_15.jpg,1792,1024,text,705,350,1067,417
Sh_0p5_07_15.jpg,1792,1024,text,612,390,685,427
Sh_0p5_07_15.jpg,1792,1024,text,664,389,745,428
06_15.jpg,1680,1050,text,753,460,812,495
06_15.jpg,1680,1050,text,751,419,930,463
06_15.jpg,1680,1050,text,806,456,948,496
Sh_0p5_034.JPG,880,480,text,78,105,134,141
Sh_0p5_034.JPG,880,480,text,185,104,250,148
Sh_0p5_034.JPG,880,480,text,461,113,702,155
Sh_0p5_034.JPG,880,480,text,109,191,747,255
Ro_90_n_HSV_07_01.jpg,1280,1024,text,523,312,586,432
Ro_90_n_HSV_07_01.jpg,1280,1024,text,538,812,601,872
Ro_90_n_HSV_07_01.jpg,1280,1024,text,527,431,596,595
Ro_180_n_HSV_07_09.jpg,1280,1024,text,857,713,1013,746
Ro_180_n_HSV_07_09.jpg,1280,1024,text,724,713,857,741
Sh_0p5_12_09.jpg,1408,768,text,752,270,1092,395
Sh_0p5_12_09.jpg,1408,768,text,160,277,773,398
Ro_270_n_HSV_DSC04035.JPG,640,480,text,294,39,390,464
HF_P1010060.JPG,640,480,text,81,127,533,239
Sh_0p5_DSC03077.JPG,880,480,text,101,88,796,437
Sh_0p5_DSC03077.JPG,880,480,text,214,315,796,437
HF_P1010064.JPG,640,480,text,42,303,612,409
11_06.jpg,1280,800,text,559,405,750,446
11_06.jpg,1280,800,text,1043,496,1122,535
11_06.jpg,1280,800,text,758,406,887,439
11_06.jpg,1280,800,text,1053,550,1110,578
P090903004.jpg,640,480,text,23,226,598,342
Sc_0p2_DSC02448.JPG,640,480,text,150,40,641,205
Sc_0p2_DSC02448.JPG,640,480,text,127,226,641,391
Ro_180_n_HSV_12_05.jpg,1024,768,text,77,454,655,560
Sh_0p5_DSC03081.JPG,880,480,text,427,260,517,321
Sh_0p5_DSC03081.JPG,880,480,text,444,406,636,467
Ro_90_n_HSV_DSC02914.JPG,640,480,text,231,263,401,434
Ro_90_n_HSV_DSC02914.JPG,640,480,text,243,18,420,214
Sc_0p2_P090903005.jpg,640,480,text,187,206,523,358
Sh_0p5_DSC03786.JPG,880,480,text,78,17,830,444
Sh_0p5_DSC03786.JPG,880,480,text,98,17,686,159
Sh_0p5_DSC03786.JPG,880,480,text,170,163,766,316
HF_09_02.jpg,1280,800,text,584,371,646,418
HF_09_02.jpg,1280,800,text,676,54,799,136
HF_09_02.jpg,1280,800,text,648,368,738,413
HF_09_02.jpg,1280,800,text,594,110,661,170
Ro_270_n_HSV_P090911086.jpg,640,480,text,27,5,360,477
Ro_270_n_HSV_P090911086.jpg,640,480,text,147,8,360,264
Ro_180_n_HSV_2007-12-09-day-exterior-063.jpg,1600,1200,text,396,919,637,1016
Ro_180_n_HSV_2007-12-09-day-exterior-063.jpg,1600,1200,text,1327,615,1599,682
Ro_180_n_HSV_2007-12-09-day-exterior-063.jpg,1600,1200,text,470,529,620,573
Ro_180_n_HSV_2007-12-09-day-exterior-063.jpg,1600,1200,text,436,624,1239,827
Tr_0p2_05_09.jpg,1278,878,text,835,372,979,436
Tr_0p2_05_09.jpg,1278,878,text,685,366,823,438
Tr_0p2_05_09.jpg,1278,878,text,1238,365,1276,385
HF_17_05.jpg,1024,768,text,377,449,646,510
Sh_0p5_083.JPG,880,480,text,163,166,681,273
Tr_0p2_DSC03145.JPG,640,480,text,272,215,533,312
Tr_0p2_DSC03145.JPG,640,480,text,285,215,528,256
13_05.jpg,1024,768,text,469,294,571,321
Sc_0p2_17_11.jpg,1278,880,text,566,428,939,548
Sc_0p2_17_11.jpg,1278,880,text,956,444,1262,540
Sc_0p2_DSC03262.JPG,640,480,text,10,128,458,232
P090911084.jpg,640,480,text,37,146,598,212
Ro_90_n_HSV_DSC03300.JPG,640,480,text,157,118,329,357
Sh_0p5_DSC02398.JPG,880,480,text,177,221,794,319
Ro_180_n_HSV_DSC03093.JPG,640,480,text,17,222,423,373
Ro_180_n_HSV_DSC03093.JPG,640,480,text,89,222,354,280
Ro_90_n_HSV_DSC03942.JPG,640,480,text,0,342,79,405
Ro_90_n_HSV_DSC03942.JPG,640,480,text,487,20,569,218
HF_P090911083.jpg,640,480,text,55,194,579,298
C76_fabdent.jpg,640,480,text,147,182,383,239
Ro_90_n_HSV_DSC03294.JPG,640,480,text,382,73,578,342
Ro_90_n_HSV_DSC03294.JPG,640,480,text,527,181,578,337
Ro_270_n_HSV_09_05.jpg,1280,800,text,641,322,692,435
Sc_0p2_DSC03225.JPG,640,480,text,61,46,641,157
Sc_0p2_DSC03046.JPG,640,480,text,216,140,641,253
Tr_0p2_15_01.jpg,1280,1024,text,667,454,801,490
Tr_0p2_15_01.jpg,1280,1024,text,679,479,784,507
Tr_0p2_05_04.jpg,1280,880,text,743,340,957,400
Tr_0p2_05_04.jpg,1280,880,text,790,402,830,422
Tr_0p2_05_04.jpg,1280,880,text,847,398,908,418
Tr_0p2_05_04.jpg,1280,880,text,277,426,394,472
Tr_0p2_05_04.jpg,1280,880,text,395,424,534,470
Tr_0p2_05_04.jpg,1280,880,text,798,221,970,255
Ro_180_n_HSV_04_06.jpg,1280,1024,text,552,509,694,546
Ro_180_n_HSV_04_06.jpg,1280,1024,text,521,298,610,334
Ro_180_n_HSV_04_06.jpg,1280,1024,text,607,465,785,516
Ro_180_n_HSV_04_06.jpg,1280,1024,text,449,478,578,517
Ro_180_n_HSV_04_06.jpg,1280,1024,text,157,463,316,520
Sh_0p5_DSC03203.JPG,880,480,text,206,308,777,472
Sh_0p5_DSC03203.JPG,880,480,text,206,308,723,364
Sh_0p5_DSC03203.JPG,880,480,text,303,421,529,472
Tr_0p2_14_12.jpg,1278,878,text,1029,574,1092,629
Tr_0p2_14_12.jpg,1278,878,text,416,528,533,601
Tr_0p2_14_12.jpg,1278,878,text,607,522,777,606
Tr_0p2_14_12.jpg,1278,878,text,1013,480,1113,580
HF_DSC02501.JPG,640,480,text,62,73,590,233
HF_DSC02501.JPG,640,480,text,51,292,622,359
HF_05_05.jpg,1280,878,text,328,219,606,264
HF_05_05.jpg,1280,878,text,508,175,784,238
HF_05_05.jpg,1280,878,text,1075,269,1194,324
HF_05_05.jpg,1280,878,text,273,199,349,238
Ro_270_n_HSV_DSC02415.JPG,640,480,text,243,294,311,475
Ro_270_n_HSV_DSC02415.JPG,640,480,text,338,1,582,470
DSC03165.JPG,640,480,text,195,237,429,284
HF_00_10.jpg,1024,768,text,375,143,546,216
HF_00_10.jpg,1024,768,text,237,466,699,597
Tr_0p2_DSC04431.JPG,640,480,text,190,189,640,359
Tr_0p2_DSC04431.JPG,640,480,text,204,346,640,480
Sh_0p5_DSC02857.JPG,880,480,text,184,198,766,285
Tr_0p2_05_11.jpg,1278,880,text,961,529,1040,565
Tr_0p2_05_11.jpg,1278,880,text,877,529,949,565
Tr_0p2_05_11.jpg,1278,880,text,883,562,934,583
09_16.jpg,1280,800,text,694,407,808,438
09_16.jpg,1280,800,text,550,404,692,435
HF_DSC02587.JPG,640,480,text,143,178,501,287
HF_DSC02587.JPG,640,480,text,41,314,604,427
Sh_0p5_02_05.jpg,1792,1024,text,876,393,1110,456
Sh_0p5_02_05.jpg,1792,1024,text,707,392,898,453
Sh_0p5_02_05.jpg,1792,1024,text,750,447,878,483
Sh_0p5_02_05.jpg,1792,1024,text,866,450,1027,487
Sh_0p5_02_05.jpg,1792,1024,text,1021,451,1097,483
19_13.jpg,1280,1024,text,489,492,721,556
19_13.jpg,1280,1024,text,723,506,848,556
19_13.jpg,1280,1024,text,95,484,255,545
Tr_0p2_P1010123.JPG,640,480,text,281,147,579,271
Tr_0p2_P1010123.JPG,640,480,text,128,165,232,231
Tr_0p2_P1010123.JPG,640,480,text,133,201,215,237
Tr_0p2_P1010123.JPG,640,480,text,147,235,207,271
Ro_180_n_HSV_027.jpg,472,300,text,12,109,472,205
HF_P090831077.jpg,640,480,text,26,54,637,197
HF_P090831077.jpg,640,480,text,46,238,625,429
Tr_0p2_DSC02981.JPG,640,480,text,330,102,559,480
Tr_0p2_DSC02981.JPG,640,480,text,336,102,551,224
Tr_0p2_DSC02981.JPG,640,480,text,330,259,559,390
Tr_0p2_09_02.jpg,1280,800,text,890,531,952,578
Tr_0p2_09_02.jpg,1280,800,text,737,214,860,296
Tr_0p2_09_02.jpg,1280,800,text,798,528,888,573
Tr_0p2_09_02.jpg,1280,800,text,875,270,942,330
050.JPG,640,480,text,173,158,409,262
C716_m_starfirm.jpg,640,480,text,260,199,451,275
Sc_0p2_DSC02587.JPG,640,480,text,166,213,596,344
Sc_0p2_DSC02587.JPG,640,480,text,43,376,641,480
Ro_90_n_HSV_068.jpg,742,519,text,372,166,592,451
Ro_270_n_HSV_13_17.jpg,1024,768,text,576,255,634,407
Ro_270_n_HSV_13_17.jpg,1024,768,text,598,414,658,569
Sh_0p5_DSC03141.JPG,880,480,text,301,187,587,308
Sc_0p2_080118-0011.jpg,1600,1200,text,450,1125,762,1200
Sc_0p2_080118-0011.jpg,1600,1200,text,792,1123,1024,1200
Sc_0p2_080118-0011.jpg,1600,1200,text,1054,1104,1570,1200
Sc_0p2_080118-0011.jpg,1600,1200,text,895,548,1093,636
Sc_0p2_080118-0011.jpg,1600,1200,text,757,631,1096,718
Sc_0p2_080118-0011.jpg,1600,1200,text,853,714,1098,795
Ro_90_n_HSV_DSC03367.JPG,640,480,text,37,81,161,405
Ro_270_n_HSV_DSC03000.JPG,640,480,text,165,118,266,337
Ro_270_n_HSV_P1010026.JPG,640,480,text,435,124,480,225
Ro_270_n_HSV_P1010026.JPG,640,480,text,435,234,474,312
Ro_270_n_HSV_P1010026.JPG,640,480,text,305,22,405,438
Sh_0p5_08_07.jpg,1718,880,text,845,403,1060,436
HF_DSC03936.JPG,640,480,text,26,76,368,220
HF_DSC03936.JPG,640,480,text,101,163,302,220
Ro_270_n_HSV_DSC02998.JPG,640,480,text,1,155,89,321
HF_14_15.jpg,1280,876,text,246,340,530,401
HF_080116-0059.jpg,1600,1200,text,728,12,1461,239
HF_080116-0059.jpg,1600,1200,text,90,57,671,288
HF_080116-0059.jpg,1600,1200,text,735,294,1155,492
HF_080116-0059.jpg,1600,1200,text,379,323,708,502
HF_080116-0059.jpg,1600,1200,text,365,496,1153,733
HF_080116-0059.jpg,1600,1200,text,1020,770,1149,861
HF_080116-0059.jpg,1600,1200,text,839,772,979,865
HF_080116-0059.jpg,1600,1200,text,696,770,820,861
HF_080116-0059.jpg,1600,1200,text,561,765,663,857
HF_080116-0059.jpg,1600,1200,text,404,769,518,859
Tr_0p2_07_03.jpg,1280,1024,text,734,585,945,659
Ro_90_n_HSV_06_17.jpg,1111,701,text,382,288,469,383
Ro_90_n_HSV_06_17.jpg,1111,701,text,408,384,484,430
Ro_90_n_HSV_06_17.jpg,1111,701,text,416,441,488,505
Ro_90_n_HSV_05_00.jpg,1278,872,text,408,365,483,455
